year,make,brand,body,transmission,state,qty sold,mileage,outer color,interior color,seller,costprice,sellingprice,salemonth
2002,Toyota,Sienna,Minivan,automatic,ma,26,157564,green,tan,boch honda west,2900,2300,Feb
2002,Toyota,Camry,Sedan,automatic,tx,1,229235,white,â€”,automotive remarketing inc,2400,2800,Feb
2002,Toyota,Camry,Sedan,automatic,fl,24,348816,gold,gray,auto sails inc,1550,3100,Feb
2002,Toyota,Camry,Sedan,automatic,fl,24,117405,silver,gray,wells fargo financial acceptance,3575,3800,Feb
2001,BMW,3 Series,Coupe,automatic,ca,28,181941,silver,gray,800 loan mart,2225,2100,Feb
2001,BMW,3 Series,Sedan,automatic,on,28,74235,silver,black,mercedes-benz,2325,3600,Feb
2001,BMW,X5,SUV,manual,fl,35,166221,silver,black,david j leahy jr,3300,3700,Feb
2001,BMW,5 Series,Sedan,automatic,mo,1,129138,silver,gray,dt inventory,2175,525,Feb
2001,BMW,7 Series,Sedan,automatic,ca,34,154484,gray,gray,auto depot,2575,1800,Feb
2001,BMW,X5,SUV,automatic,ca,2,115011,black,black,lobel financial corp,4100,3300,Feb
2001,Lexus,LS 430,Sedan,automatic,az,28,146021,silver,black,earnhardt,5850,6000,Feb
2001,Toyota,Corolla,Sedan,automatic,ma,19,205555,white,tan,boch new to you superstore,1150,900,Feb
2001,Toyota,4Runner,SUV,automatic,ca,27,169423,green,beige,800 loan mart,3275,3000,Feb
2000,Lexus,RX 300,SUV,automatic,fl,19,115423,burgundy,â€”,credit acceptance corp/vrs/southfield,3950,2300,Feb
2000,Land Rover,Discovery Series II,SUV,automatic,va,26,103995,green,beige,sullivan auto trading inc,1550,2000,Feb
2000,Toyota,Avalon,Sedan,automatic,oh,19,136868,brown,tan,toyota financial services,2750,1700,Feb
2000,Toyota,Camry,Sedan,automatic,nc,28,136611,silver,gray,primeritus remarketing/ias,2250,2800,Feb
2002,BMW,3 Series,Sedan,automatic,va,28,106363,blue,gray,ace motor acceptance corporation,3850,3000,Feb
2002,Lexus,RX 300,SUV,automatic,sc,27,190179,black,â€”,jim hudson luxury cars inc,4825,4300,Feb
2002,Lexus,SC 430,Convertible,automatic,fl,36,161797,blue,tan,tmt auto wholesale inc,6900,6200,Feb
2002,Lexus,ES 300,Sedan,automatic,pa,28,182416,blue,beige,pohanka lexus,3550,3500,Feb
2002,Toyota,Camry,Sedan,automatic,fl,29,215054,blue,gray,coggin toyota at the avenues,2500,2700,Feb
2002,Toyota,Camry,Sedan,automatic,tx,19,115995,beige,gray,wells fargo dealer services,3575,3200,Feb
2002,Toyota,Camry,Sedan,automatic,md,37,192627,burgundy,gray,carbiz,2800,2700,Feb
2002,Toyota,Sienna,Minivan,automatic,nj,25,166182,beige,beige,lester glenn buick,2750,3300,Feb
2001,BMW,3 Series,Sedan,automatic,md,34,111965,blue,gray,carbiz,2825,3050,Feb
2001,Toyota,4Runner,SUV,automatic,tx,37,134648,gold,tan,wells fargo dealer services,3925,4200,Feb
2001,Toyota,Sequoia,SUV,automatic,il,19,144739,gray,gray,first cash advanced dba buckeye check cashing,3900,1700,Feb
2000,Toyota,Camry,Sedan,automatic,nj,26,142482,silver,gray,hertz remarketing,2200,1750,Feb
2000,Toyota,Camry,Sedan,automatic,md,19,153014,gray,gray,carbiz,2050,2400,Feb
2002,BMW,3 Series,Wagon,manual,md,27,226785,white,tan,the hertz corporation,1975,2000,Feb
2002,Lexus,IS 300,Sedan,automatic,tx,29,193826,red,tan,texas direct auto,3125,3400,Feb
2002,Lexus,ES 300,Sedan,automatic,ga,29,193969,silver,gray,nalley lexus smyrna,3250,4500,Feb
2002,Toyota,Camry,Sedan,automatic,pa,43,50047,beige,beige,adcock brothers inc,4150,6100,Feb
2002,Toyota,Celica,Hatchback,automatic,sc,36,113999,silver,black,jim hudson hyundai,2650,3200,Feb
2002,Toyota,Camry Solara,Coupe,automatic,ga,19,147844,green,beige,nalley lexus smyrna,2850,3100,Feb
2001,BMW,3 Series,Sedan,automatic,nj,27,120190,blue,beige,all state motor inc,2850,1500,Feb
2001,BMW,5 Series,Sedan,automatic,tx,2,156999,silver,gray,titlemax/castle hills tx1,2050,500,Feb
2002,Toyota,Corolla,Sedan,automatic,ga,19,164993,white,beige,nalley toyota stonecrest,1600,1700,Feb
2002,Toyota,Highlander,SUV,automatic,ga,19,190517,beige,beige,nalley toyota of roswell,6700,9100,Feb
2001,BMW,5 Series,Wagon,automatic,va,27,135000,gray,gray,credit acceptance corp/vrs/southfield,2525,2000,Feb
2001,BMW,X5,SUV,automatic,ca,28,159385,silver,black,south bay hyundai,2775,2800,Feb
2001,Lexus,ES 300,Sedan,automatic,ga,29,249732,white,tan,nalley lexus smyrna,1425,3100,Feb
2001,Toyota,Camry Solara,Convertible,automatic,ga,29,286729,white,black,nalley lexus roswell,1000,2100,Feb
2001,Toyota,4Runner,SUV,automatic,nj,27,245410,silver,tan,holman automotive grp inc,2575,3050,Feb
2001,Toyota,Camry,Sedan,automatic,nj,31,86464,brown,gray,ht automotive llc,3000,3300,Feb
2001,Toyota,Camry,Sedan,automatic,tn,19,224715,white,gray,autonation nissan memphis,1850,2500,Feb
2000,BMW,5 Series,Sedan,automatic,md,34,120922,black,beige,transportation fcu,2050,900,Mar
2000,BMW,3 Series,Sedan,automatic,pa,29,174876,blue,gray,adcock brothers inc,1750,2200,Feb
2000,BMW,3 Series,Convertible,automatic,ca,29,144929,red,brown,california auto exchange,2825,4000,Feb
2000,BMW,5 Series,Sedan,automatic,ca,33,181381,silver,black,top 10 motors inc,1425,1100,Feb
2000,Lexus,RX 300,SUV,automatic,fl,19,183887,white,gray,east coast financial,3275,1800,Feb
2000,Lexus,RX 300,SUV,automatic,ga,22,153434,beige,beige,nalley lexus smyrna,3425,4000,Feb
2000,Toyota,Corolla,Sedan,automatic,co,19,150876,beige,beige,hertz remarketing,1200,1050,Feb
2002,BMW,X5,SUV,automatic,ut,29,172676,silver,black,remarketing by ge/america first credit union,3225,2800,Feb
2002,BMW,7 Series,Sedan,automatic,ut,28,147657,black,black,pacific horizon credit union,3225,2500,Feb
2002,BMW,3 Series,Convertible,manual,nj,2,116248,silver,black,mariner finance llc/baltimore,4575,3000,Mar
2002,Lexus,ES 300,Sedan,automatic,va,33,141546,white,beige,dt inventory,4650,3900,Feb
2002,Toyota,Camry,Sedan,automatic,md,2,202496,silver,gray,darcars toyota,2700,2200,Feb
2001,BMW,X5,SUV,automatic,ma,36,103746,silver,black,bmw of cape cod,4325,5100,Feb
2001,Lexus,IS 300,Sedan,automatic,md,19,238285,black,black,annapolis subaru inc,2525,1700,Feb
2001,Lexus,LS 430,Sedan,automatic,nj,35,137395,black,black,mount one inc,6025,5900,Feb
2001,Lexus,ES 300,Sedan,automatic,va,19,95514,gold,brown,dt inventory,3525,2100,Feb
2001,Toyota,Camry,Sedan,automatic,wi,24,121333,beige,gray,knauz continental autos inc,2725,3100,Feb
2001,Toyota,Avalon,Sedan,automatic,va,21,241916,gray,gray,toyota of glen burnie,2025,2150,Feb
2001,Toyota,Avalon,Sedan,automatic,md,19,261440,gold,beige,lexus of silver spring,1675,1900,Feb
2001,Toyota,Highlander,SUV,automatic,ca,1,1,white,beige,car trackers,5025,6000,Feb
2000,BMW,3 Series,Sedan,automatic,ut,19,146227,green,beige,credit acceptance corp/vrs/southfield,2175,1700,Feb
2000,BMW,M5,Sedan,manual,co,19,81920,red,black,mountain states toyota and scion,10900,11500,Feb
2000,Land Rover,Discovery Series II,SUV,automatic,ut,19,107279,black,tan,remarketing by ge/america first credit union,1350,2000,Feb
2000,Toyota,Avalon,Sedan,automatic,fl,24,199354,green,tan,q auto,2100,2500,Feb
2000,Toyota,Corolla,Sedan,automatic,pa,3,136848,white,beige,grand prix suzuki,1375,850,Feb
2000,Toyota,Celica,Hatchback,automatic,nc,19,173321,red,red,fred anderson nissan of fayetteville,1700,1700,Feb
2000,Toyota,Camry,Sedan,automatic,nc,19,183595,gray,â€”,meridian remarketing,1775,1600,Feb
2002,BMW,5 Series,Wagon,automatic,md,37,112007,silver,black,autonation honda dulles,3775,3600,Feb
2002,BMW,3 Series,Sedan,automatic,sc,2,152180,white,beige,rick hendrick dodge chrysler jeep ram,2800,2300,Feb
2002,BMW,3 Series,Convertible,automatic,md,43,128415,green,beige,bmw of fairfax,3700,4000,Feb
2002,BMW,X5,SUV,automatic,ca,19,150065,green,black,mas financial services,3875,3500,Feb
2002,BMW,X5,SUV,automatic,fl,29,94375,gray,â€”,innovate loan servicing corp,5500,4000,Feb
2002,Lexus,SC 430,Convertible,automatic,tx,29,31780,black,black,ford-lincoln dealer program,16700,16900,Feb
2002,Lexus,SC 430,Convertible,automatic,nc,21,103334,red,black,hendrick toyota scion concord,11150,10600,Feb
2002,Lexus,LS 430,Sedan,automatic,sc,24,196163,white,beige,hendrick lexus charleston,5975,6000,Feb
2002,Lexus,RX 300,SUV,automatic,tn,2,175875,black,black,united auto credit/atlanta,5300,2300,Feb
2002,Toyota,Camry,Sedan,automatic,ca,26,265284,green,gray,buena park honda,2075,2800,Feb
2002,Toyota,Camry Solara,Coupe,automatic,fl,34,143060,gold,beige,innovate loan servicing corp,2550,3100,Feb
2002,Toyota,Camry,Sedan,automatic,tn,19,152761,blue,gray,wholesale inc # 2,3200,2500,Feb
2002,Toyota,Camry,Sedan,manual,ne,19,97818,silver,gray,select remarketing group llc/loan max title,3825,2000,Feb
2002,Toyota,Camry,Sedan,automatic,nj,26,126543,gray,gray,autolenders liquidation center,3000,3600,Feb
2002,Toyota,Highlander,SUV,automatic,ma,29,176859,silver,tan,boch toyota/scion south,5600,5500,Feb
2002,Toyota,Corolla,Sedan,automatic,tn,19,150373,red,gray,wholesale inc # 2,1750,2200,Feb
2002,Toyota,ECHO,Coupe,manual,ca,2,216842,white,gray,aaero sweet company,1450,1450,Feb
2002,Toyota,Celica,Hatchback,automatic,ca,23,170662,silver,black,aaero sweet company,2500,2500,Feb
2002,Toyota,Tundra,Regular Cab,manual,tx,26,65756,gold,gray,tdaf remarketing,4500,4100,Feb
2002,Toyota,Celica,Hatchback,automatic,ca,23,182815,blue,black,bmw of murrieta,1425,2000,Feb
2001,BMW,3 Series,Coupe,automatic,ca,29,145085,black,black,repo remarketing/coast hills fcu,3350,2100,Feb
2001,BMW,X5,SUV,automatic,fl,2,99518,silver,black,d&a fine cars,4400,4600,Feb
2001,Lexus,ES 300,Sedan,automatic,md,19,167850,black,gray,nextgear capital,2575,1800,Feb
2001,Lexus,ES 300,Sedan,automatic,oh,1,201570,silver,black,select remarketing group llc/loan max title,2100,550,Feb
2001,Lexus,LS 430,Sedan,automatic,ga,31,150408,white,gray,kern automotive group inc,5875,8300,Feb
2001,Lexus,LS 430,Sedan,automatic,ca,35,223782,green,beige,south county lexus at mission viejo,4750,5400,Feb
2001,Toyota,Highlander,SUV,automatic,wa,35,113184,gold,beige,remarketing by ge/manheim seattle,4725,5600,Feb
2001,Toyota,Corolla,Sedan,automatic,fl,19,183125,gold,tan,hertz remarketing,1425,800,Feb
2001,Toyota,Corolla,Sedan,automatic,ca,19,193907,white,gray,onemain remarketing services,1200,700,Feb
2001,Toyota,Highlander,SUV,automatic,mo,19,188091,blue,beige,fenton auto sales,4475,4000,Feb
2001,Toyota,Camry,Sedan,automatic,ma,28,67325,black,gray,boch new to you superstore,3025,3500,Feb
2001,Toyota,Camry Solara,Coupe,automatic,ma,2,140560,silver,black,hertz remarketing,1650,1300,Feb
2001,Toyota,Tacoma,Xtracab,automatic,fl,26,142964,gray,gray,hertz remarketing,6725,6600,Feb
2000,Lexus,RX 300,SUV,automatic,ga,26,201112,white,tan,nalley acura,3275,3300,Mar
2000,Lexus,RX 300,SUV,automatic,ca,28,143154,white,beige,time finance co,3750,3700,Feb
2000,Toyota,Camry,Sedan,automatic,mi,39,137301,gold,tan,ocean honda,2275,2950,Feb
2000,Toyota,Avalon,Sedan,automatic,oh,19,226715,black,tan,dt inventory,1775,1800,Feb
2000,Toyota,Camry,Sedan,automatic,wa,37,149555,silver,gray,lexus of bellevue,3125,3100,Feb
2000,Toyota,Camry,Sedan,automatic,ca,42,142643,white,gray,east bay bmw,2200,3300,Feb
2000,Toyota,4Runner,SUV,automatic,ga,19,190227,silver,beige,riverside toyota scion,3475,3000,Feb
2002,BMW,3 Series,Sedan,automatic,va,19,172417,silver,black,primeritus remarketing/koons automotive i,2225,2300,Feb
2002,BMW,M3,Convertible,manual,ca,34,101362,silver,gray,the car exchange,9925,9800,Feb
2002,BMW,X5,SUV,automatic,ga,19,134701,blue,beige,momentum motorcars,4450,3550,Feb
2002,BMW,5 Series,Sedan,automatic,nc,25,116711,silver,gray,hendrick motors of charlotte,3575,4000,Feb
2002,Lexus,LX 470,SUV,automatic,ca,34,211620,gold,beige,simon funding inc,8825,12000,Feb
2002,Lexus,RX 300,SUV,automatic,va,34,105662,blue,beige,blue knob auto sales inc,5925,6700,Feb
2002,Lexus,LS 430,Sedan,automatic,ne,31,121983,black,tan,lexus of lincoln,7025,8000,Feb
2002,Lexus,SC 430,Convertible,automatic,ga,35,130030,black,brown,rick hendrick chevrolet,9275,9300,Feb
2002,Lexus,ES 300,Sedan,automatic,nc,33,109561,silver,gray,hendrick lexus,5475,6900,Feb
2002,Lexus,ES 300,Sedan,automatic,ma,24,179276,gold,tan,midway automotive corp.,3625,3050,Feb
2002,Toyota,Highlander,SUV,automatic,ca,37,179712,gold,tan,car trackers,5475,9400,Feb
2002,Toyota,Prius,Sedan,automatic,ca,3,66338,gray,gray,charitable auto resource,2375,2700,Feb
2002,Toyota,Sienna,Minivan,automatic,ca,35,177805,silver,gray,motor city lexus of bakersfield,2575,2800,Feb
2002,Toyota,Camry,Sedan,automatic,mn,21,188639,gold,tan,autonation ford white bear lake,3325,4200,Feb
2002,Toyota,Camry,Sedan,manual,fl,35,296346,black,gray,westfall auto sales,2000,2200,Feb
2002,Toyota,Camry,Sedan,automatic,va,29,109332,white,beige,toyota of waldorf,3750,3900,Feb
2002,Toyota,Camry,Sedan,automatic,ga,28,267683,beige,tan,riverside hyundai,1700,2700,Feb
2002,Toyota,Camry,Sedan,automatic,tx,28,186877,white,â€”,credit acceptance corp/vrs/southfield,2825,2700,Feb
2002,Toyota,ECHO,Coupe,automatic,mi,37,127014,green,gray,ocean honda,1675,1950,Feb
2002,Toyota,Camry,Sedan,automatic,ga,28,247960,white,gray,by the book auto brokers  inc.,2225,2700,Feb
2002,Toyota,Avalon,Sedan,automatic,pa,36,95186,gray,gray,mascio motor car,4775,4400,Feb
2002,Toyota,Avalon,Sedan,automatic,nc,21,209793,burgundy,beige,hendrick honda,2625,3000,Feb
2002,Toyota,Sienna,Minivan,automatic,mi,46,159270,white,tan,ocean honda,2375,2200,Feb
2002,Toyota,Camry,Sedan,automatic,nc,19,174121,green,gray,hendrick bmw northlake,3000,2800,Feb
2002,Toyota,Highlander,SUV,automatic,ca,22,200972,silver,gray,clear view systems,5150,6500,Feb
2002,Toyota,Avalon,Sedan,automatic,fl,2,113024,black,gray,zimmerman auto brokers inc,3475,4100,Jul
2002,Toyota,Corolla,Sedan,manual,md,2,129797,green,gray,ourisman of clarksville inc,1800,1700,Feb
2002,Toyota,Sienna,Minivan,automatic,ga,26,194394,beige,tan,momentum motorcars,2550,3100,Feb
2001,BMW,5 Series,Sedan,automatic,ca,26,48065,red,beige,aaero sweet company,2700,4900,Feb
2001,BMW,3 Series,Sedan,automatic,md,23,174348,black,beige,ourisman of clarksville inc,1800,1600,Feb
2001,BMW,5 Series,Sedan,automatic,ca,19,147791,black,black,aaero sweet company,2050,1100,Feb
2001,BMW,7 Series,Sedan,automatic,fl,19,126339,black,black,south bay remarketing services,3425,2500,Feb
2001,Lexus,ES 300,Sedan,automatic,ga,26,220488,gold,beige,tdaf remarketing,1725,1900,Feb
2001,Lexus,IS 300,Sedan,automatic,ca,24,214458,silver,black,r & r auto group inc,2750,2200,Feb
2001,Lexus,ES 300,Sedan,automatic,ga,25,166720,gray,gray,momentum motorcars,2575,2700,Feb
2001,Lexus,LX 470,SUV,automatic,ga,3,246874,gray,tan,momentum motorcars,8300,8300,Feb
2001,Land Rover,Discovery Series II,SUV,automatic,tx,26,94261,gold,tan,credit acceptance corp/vrs/southfield,2300,1200,Feb
2001,Lexus,ES 300,Sedan,automatic,ca,33,230880,gold,beige,jimmie johnson kearny mesa chevrolet,1700,1800,Feb
2001,Toyota,Corolla,Sedan,automatic,nc,27,79348,silver,black,hendrick lexus,2300,3600,Feb
2001,Toyota,Corolla,Sedan,automatic,va,19,204003,silver,black,toyota of waldorf,1250,900,Feb
2001,Toyota,Avalon,Sedan,automatic,oh,21,168271,silver,gray,pauley motor car co preowned vehicles llc,2800,3300,Feb
2001,Toyota,Corolla,Sedan,automatic,ga,19,163507,beige,beige,jimmy henry used cars llc,1200,1900,Feb
2001,Toyota,Avalon,Sedan,automatic,md,19,235686,silver,gray,cashmoneycars,2000,1400,Feb
2001,Toyota,ECHO,Coupe,automatic,ca,29,126233,silver,gray,aaero sweet company,1475,2400,Feb
2001,Toyota,Avalon,Sedan,automatic,ca,23,145144,blue,gray,crown auto sales/leasing,3125,3100,Feb
2001,Toyota,Corolla,Sedan,automatic,ca,2,78330,silver,silver,newport lexus,2300,2400,Feb
2001,Toyota,Camry,Sedan,automatic,va,2,256426,beige,beige,purple heart,1700,800,Feb
2001,Toyota,Land Cruiser,SUV,automatic,fl,42,308159,beige,beige,westfall auto sales,7875,7100,Feb
2001,Toyota,Highlander,SUV,automatic,ca,37,366234,black,gray,car trackers,4875,3400,Feb
2001,Toyota,Highlander,SUV,automatic,ga,36,201106,silver,gray,national brokers,3825,5000,Feb
2001,Toyota,Highlander,SUV,automatic,ca,37,134800,blue,beige,san diego sports cars,4975,5400,Feb
2000,BMW,3 Series,Sedan,automatic,ga,19,121337,green,beige,lito's auto sales llc,1975,2000,Feb
2001,Toyota,Sequoia,SUV,automatic,ca,21,99259,gray,beige,pacific auto center,4275,5200,Feb
2000,BMW,5 Series,Sedan,automatic,ca,19,193396,gray,black,honda cars of corona,1300,1000,Feb
2000,BMW,3 Series,Sedan,manual,fl,19,208053,black,tan,autonation nissan orange park,1150,1400,Feb
2000,Lexus,RX 300,SUV,automatic,ga,29,142636,white,tan,jim ellis,3700,4100,Feb
2000,Lexus,LX 470,SUV,automatic,ca,28,226264,white,beige,car trackers,7150,8750,Feb
2000,Toyota,Celica,Hatchback,automatic,ca,26,167409,red,black,lucky imports,1800,2500,Feb
2000,Toyota,4Runner,SUV,automatic,ca,23,147784,silver,gray,bmw of riverside,2525,4900,Feb
2000,Toyota,Camry,Sedan,automatic,oh,1,296762,gray,tan,credit acceptance corp/vrs/southfield,725,350,Feb
2000,Toyota,Corolla,Sedan,automatic,nj,25,105926,silver,gray,dch wappingers falls toyota auto group,1500,1600,Feb
2000,Toyota,Corolla,Sedan,automatic,nj,21,235990,red,gray,ht automotive llc,850,1300,Feb
2000,Toyota,4Runner,SUV,automatic,ga,19,184932,off-white,beige,momentum motorcars,4100,5000,Feb
2000,Toyota,Camry Solara,Coupe,automatic,nc,26,165209,beige,tan,national remarketing services/secu,1750,1900,Feb
2002,BMW,X5,SUV,automatic,nc,28,148185,black,gray,hendrick chrysler dodge jeep ram of concord,3950,4600,Feb
2002,BMW,X5,SUV,automatic,tx,26,97930,burgundy,tan,metro volkswagen,5375,4600,Feb
2002,Toyota,Camry,Sedan,automatic,pa,34,148100,gray,gray,nawi leasing inc,3275,3300,Feb
2002,Toyota,Avalon,Sedan,automatic,tx,28,154164,silver,tan,huffines chrysler jeep dodge lewisville,3800,3700,Feb
2000,BMW,3 Series,Coupe,automatic,ca,1,131484,blue,gray,800 loan mart,2350,1200,Feb
2000,Lexus,RX 300,SUV,automatic,tx,35,184488,white,tan,hopper motorplex inc,3250,4500,Feb
2000,Toyota,Corolla,Sedan,automatic,va,2,156406,red,tan,purple heart,1225,600,Feb
2002,BMW,3 Series,Convertible,automatic,fl,48,71101,silver,gray,lauderdale imports ltd bmw pembrok pines,5025,6200,Feb
2002,BMW,X5,SUV,automatic,wa,38,120543,silver,gray,lexus of tacoma at fife,4750,6700,Feb
2002,BMW,7 Series,Sedan,automatic,ca,23,135702,blue,black,coast acceptance corp,3125,3600,Feb
2002,BMW,7 Series,Sedan,automatic,ca,4,124307,gray,gray,sterling bmw,3400,4800,Feb
2002,BMW,3 Series,Sedan,automatic,nv,2,152092,silver,gray,one nevada credit union,2900,2100,Feb
2002,BMW,3 Series,Sedan,manual,nc,28,150370,blue,tan,crossroads ford of wake forest inc,2950,3800,Feb
2002,BMW,X5,SUV,automatic,ca,29,144032,gray,gray,auto finance solutions dba abc remarketing,3250,4800,Feb
2002,BMW,X5,SUV,automatic,va,24,166941,black,beige,primeritus remarketing/aras,3350,2100,Feb
2002,BMW,5 Series,Sedan,automatic,ca,37,180022,blue,gray,mercedes benz of escondido,2100,2600,Feb
2002,BMW,7 Series,Sedan,automatic,ca,19,117165,burgundy,beige,golden west motors,3825,3200,Feb
2002,Lexus,ES 300,Sedan,automatic,fl,34,172793,white,gray,palm beach motor cars,3825,4100,Feb
2002,Lexus,RX 300,SUV,automatic,nc,27,151618,gray,tan,credit acceptance corp/vrs/southfield,5125,3900,Feb
2002,Lexus,RX 300,SUV,automatic,fl,28,166000,blue,tan,lexus of pembroke pines,5350,5500,Feb
2002,Lexus,RX 300,SUV,automatic,nc,39,129502,silver,tan,crossroads ford inc,5500,6900,Feb
2002,Lexus,LS 430,Sedan,automatic,pa,35,125577,silver,tan,r hollenshead auto sales inc,6975,7600,Feb
2002,Lexus,LS 430,Sedan,automatic,pa,33,87880,white,beige,phillipsburg easton vehicle,7425,9100,Feb
2002,Lexus,SC 430,Convertible,automatic,ca,34,89446,black,black,high bid trading co inc,12200,13400,Feb
2002,Lexus,SC 430,Convertible,automatic,ga,28,136306,black,black,santander consumer,8400,8400,Feb
2002,Lexus,RX 300,SUV,automatic,ga,27,170987,beige,beige,800 loan mart,4900,3900,Feb
2002,Toyota,Avalon,Sedan,automatic,pa,2,121862,gray,gray,west street motors llc,4425,3700,Feb
2002,Toyota,Camry,Sedan,automatic,wa,19,175325,gold,beige,larson cadillac saab,2975,3400,Feb
2002,Toyota,Highlander,SUV,automatic,ca,35,176460,red,beige,aaero sweet company,5525,4500,Feb
2002,Toyota,Camry Solara,Coupe,automatic,va,19,270845,white,tan,rosner motors inc,750,800,Feb
2002,Toyota,Corolla,Sedan,automatic,ca,27,147118,gray,gray,aaero sweet company,1600,3500,Feb
